Date/Time,Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly) 
 01/15  06:00:00,22.218954442292947,16.781207299332372,16.781207299332372,22.218954442292947,604.8419501134106,228.25493789007436,228.25493789007436,604.8419501134106,1568.6463936463315,448.1846838989519,108.37269968991146 
 01/15  07:00:00,22.21895444229325,16.78120729933273,16.78120729933273,22.21895444229325,604.8419501134038,228.25493789007206,228.25493789007206,604.8419501134038,1568.6463936463315,448.1846838989519,108.37269968991146 
 01/15  08:00:00,22.218954442293512,16.781207299333047,16.781207299333047,22.218954442293512,604.8419501134015,228.25493789006975,228.25493789006975,604.8419501134015,1568.6463936463315,448.1846838989519,108.37269968991146 
 01/15  09:00:00,22.21895444229372,16.78120729933333,16.78120729933333,22.21895444229372,604.8419501133924,228.25493789006745,228.25493789006745,604.8419501133924,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  10:00:00,22.218954442293935,16.781207299333566,16.781207299333566,22.218954442293935,604.8419501133924,228.25493789006515,228.25493789006515,604.8419501133924,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  11:00:00,22.218954442294123,16.781207299333783,16.781207299333783,22.218954442294123,604.8419501133877,228.25493789006515,228.25493789006515,604.8419501133877,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  12:00:00,22.21895444229427,16.781207299333985,16.781207299333985,22.21895444229427,604.8419501133832,228.25493789006515,228.25493789006515,604.8419501133832,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  13:00:00,22.21895444229442,16.781207299334167,16.781207299334167,22.21895444229442,604.8419501133832,228.25493789006515,228.25493789006515,604.8419501133832,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  14:00:00,22.218954442294567,16.78120729933432,16.78120729933432,22.218954442294567,604.8419501133832,228.25493789006285,228.25493789006285,604.8419501133832,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  15:00:00,22.218954442294667,16.781207299334447,16.781207299334447,22.218954442294667,604.8419501133762,228.25493789006057,228.25493789006057,604.8419501133762,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  16:00:00,22.218954442294756,16.78120729933457,16.78120729933457,22.218954442294756,604.841950113374,228.25493789006057,228.25493789006057,604.841950113374,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  17:00:00,22.21895444229484,16.78120729933468,16.78120729933468,22.21895444229484,604.841950113374,228.25493789006057,228.25493789006057,604.841950113374,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  18:00:00,22.218954442294926,16.781207299334785,16.781207299334785,22.218954442294926,604.841950113374,228.25493789006057,228.25493789006057,604.841950113374,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  19:00:00,22.218954442295015,16.781207299334845,16.781207299334845,22.218954442295015,604.841950113374,228.254937890056,228.254937890056,604.841950113374,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  20:00:00,22.218954442295075,16.7812072993349,16.7812072993349,22.218954442295075,604.8419501133717,228.254937890056,228.254937890056,604.8419501133717,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  21:00:00,22.218954442295114,16.78120729933496,16.78120729933496,22.218954442295114,604.8419501133694,228.254937890056,228.254937890056,604.8419501133694,1568.6463936464058,448.18468389897316,108.37269968991146 
