Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Load Side Outlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.999599986905285,20.999599986905285,20.999599986905285,20.999599986905285,46.032,498.33837440526315,0.01762846875,498.33837440526315,0.01762846875,498.33837440526315,0.01762846875,498.33837440526315,0.01762846875,1991.2880684138947,42.36712844954665,46.032,766.3002800010746,1.9670062109942101,1.9670062109942101,0.12998674,1993.3534976210526 
 01/15  12:00:00,-3.0,20.99959996256411,20.99959996256411,20.99959996256411,20.99959996256411,46.032,498.338374898829,0.01762846875,498.338374898829,0.01762846875,498.338374898829,0.01762846875,498.338374898829,0.01762846875,1991.2880703927458,42.36712844590467,46.032,766.300280762589,1.9670062109913191,1.9670062109913191,0.12998674,1993.353499595316 
 01/15  13:00:00,-3.0,20.999599939945497,20.999599939945497,20.999599939945497,20.999599939945497,46.032,498.3383753574653,0.01762846875,498.3383753574653,0.01762846875,498.3383753574653,0.01762846875,498.3383753574653,0.01762846875,1991.2880722315529,42.36712844252043,46.032,766.3002814702105,1.9670062109886328,1.9670062109886328,0.12998674,1993.3535014298611 
 01/15  14:00:00,-3.0,20.999599918927416,20.999599918927416,20.999599918927416,20.999599918927416,46.032,498.33837578364756,0.01762846875,498.33837578364756,0.01762846875,498.33837578364756,0.01762846875,498.33837578364756,0.01762846875,1991.2880739402444,42.36712843937567,46.032,766.3002821277602,1.9670062109861366,1.9670062109861366,0.12998674,1993.3535031345903 
 01/15  15:00:00,-3.0,20.99959989939665,20.99959989939665,20.99959989939665,20.99959989939665,46.032,498.33837617967174,0.01762846875,498.33837617967174,0.01762846875,498.33837617967174,0.01762846875,498.33837617967174,0.01762846875,1991.2880755280212,42.367128436453434,46.032,766.3002827387788,1.9670062109838173,1.9670062109838173,0.12998674,1993.353504718687 
 01/15  16:00:00,-3.0,20.999599881247917,20.999599881247917,20.999599881247917,20.999599881247917,46.032,498.33837654767194,0.01762846875,498.33837654767194,0.01762846875,498.33837654767194,0.01762846875,498.33837654767194,0.01762846875,1991.2880770034417,42.367128433737996,46.032,766.3002833065595,1.967006210981662,1.967006210981662,0.12998674,1993.3535061906878 
 01/15  17:00:00,-3.0,20.99959986438334,20.99959986438334,20.99959986438334,20.99959986438334,46.032,498.3383768896334,0.01762846875,498.3383768896334,0.01762846875,498.3383768896334,0.01762846875,498.3383768896334,0.01762846875,1991.2880783744663,42.36712843121469,46.032,766.3002838341661,1.967006210979659,1.967006210979659,0.12998674,1993.3535075585337 
 01/15  18:00:00,-3.0,20.999599848712275,20.999599848712275,20.999599848712275,20.999599848712275,46.032,498.33837720739564,0.01762846875,498.33837720739564,0.01762846875,498.33837720739564,0.01762846875,498.33837720739564,0.01762846875,1991.288079648468,42.367128428869954,46.032,766.3002843244354,1.967006210977798,1.967006210977798,0.12998674,1993.3535088295826 
 01/15  19:00:00,-3.0,20.999599834150224,20.999599834150224,20.999599834150224,20.999599834150224,46.032,498.33837750266946,0.01762846875,498.33837750266946,0.01762846875,498.33837750266946,0.01762846875,498.33837750266946,0.01762846875,1991.2880808323089,42.36712842669115,46.032,766.3002847800086,1.9670062109760686,1.9670062109760686,0.12998674,1993.3535100106778 
 01/15  20:00:00,-3.0,20.999599820618666,20.999599820618666,20.999599820618666,20.999599820618666,46.032,498.3383777770483,0.01762846875,498.3383777770483,0.01762846875,498.3383777770483,0.01762846875,498.3383777770483,0.01762846875,1991.2880819323723,42.36712842466653,46.032,766.3002852033424,1.9670062109744615,1.9670062109744615,0.12998674,1993.3535111081933 
 01/15  21:00:00,-3.0,20.999599808044923,20.999599808044923,20.999599808044923,20.999599808044923,46.032,498.3383780320073,0.01762846875,498.3383780320073,0.01762846875,498.3383780320073,0.01762846875,498.3383780320073,0.01762846875,1991.2880829545825,42.3671284227852,46.032,766.3002855967158,1.967006210972968,1.967006210972968,0.12998674,1993.3535121280293 
 01/15  22:00:00,-3.0,20.9995997963614,20.9995997963614,20.9995997963614,20.9995997963614,46.032,498.3383782689156,0.01762846875,498.3383782689156,0.01762846875,498.3383782689156,0.01762846875,498.3383782689156,0.01762846875,1991.2880839044146,42.36712842103708,46.032,766.3002859622361,1.9670062109715802,1.9670062109715802,0.12998674,1993.3535130756625 
 01/15  23:00:00,-3.0,20.999599785504913,20.999599785504913,20.999599785504913,20.999599785504913,46.032,498.3383784890531,0.01762846875,498.3383784890531,0.01762846875,498.3383784890531,0.01762846875,498.3383784890531,0.01762846875,1991.288084787013,42.36712841941271,46.032,766.3002863018835,1.9670062109702913,1.9670062109702913,0.12998674,1993.3535139562125 
 01/15  24:00:00,-3.0,20.999599775416804,20.999599775416804,20.999599775416804,20.999599775416804,46.032,498.33837869360974,0.01762846875,498.33837869360974,0.01762846875,498.33837869360974,0.01762846875,498.33837869360974,0.01762846875,1991.2880856071415,42.36712841790329,46.032,766.3002866174905,1.9670062109690933,1.9670062109690933,0.12998674,1993.353514774439 
