Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.999470911460165,20.999470911460165,20.999470911460165,20.999470911460165,49.57,444.3401092878307,0.028689468750000002,444.3401092878307,0.028689468750000002,444.3401092878307,0.028689468750000002,444.3401092878307,0.028689468750000002,1775.1140287307292,46.303190250368054,740.3827881586151,1.97023918648813,1.97023918648813,0.12998674,1777.360437151323 
 01/15  12:00:00,-3.0,20.999431740007175,20.999431740007175,20.999431740007175,20.999431740007175,49.57,444.34319396816124,0.028689468750000002,444.34319396816124,0.028689468750000002,444.34319396816124,0.028689468750000002,444.34319396816124,0.028689468750000002,1775.1262895721657,46.303167683607256,740.3879020362709,1.970239166719802,1.970239166719802,0.12998674,1777.372775872645 
 01/15  13:00:00,-3.0,20.99923332927205,20.99923332927205,20.99923332927205,20.99923332927205,49.57,444.34620081178946,0.028689468750000002,444.34620081178946,0.028689468750000002,444.34620081178946,0.028689468750000002,444.34620081178946,0.028689468750000002,1775.0538264092759,46.30330105958462,740.3576783561518,1.9702392835562221,1.9702392835562221,0.12998674,1777.3848032471578 
 01/15  14:00:00,-3.0,20.999039925096994,20.999039925096994,20.999039925096994,20.999039925096994,49.57,444.18421130619436,0.028574250000000002,444.18421130619436,0.028574250000000002,444.18421130619436,0.028574250000000002,444.18421130619436,0.028574250000000002,1774.5686282302913,46.30419412973424,740.155306917049,1.9702400658779775,1.9702400658779775,0.12998674,1776.7368452247774 
 01/15  15:00:00,-3.0,20.999481679293044,20.999481679293044,20.999481679293044,20.999481679293044,49.57,444.33950029149497,0.028689468750000002,444.33950029149497,0.028689468750000002,444.33950029149497,0.028689468750000002,444.33950029149497,0.028689468750000002,1775.110324287398,46.30319706779542,740.3812430713488,1.9702391924601494,1.9702391924601494,0.12998674,1777.3580011659799 
 01/15  16:00:00,-3.0,20.9994709114602,20.9994709114602,20.9994709114602,20.9994709114602,49.57,444.3401092878299,0.028689468750000002,444.3401092878299,0.028689468750000002,444.3401092878299,0.028689468750000002,444.3401092878299,0.028689468750000002,1775.1140287307253,46.30319025036806,740.3827881586136,1.97023918648813,1.97023918648813,0.12998674,1777.3604371513195 
 01/15  17:00:00,-3.0,20.999431740007203,20.999431740007203,20.999431740007203,20.999431740007203,49.57,444.3431939681604,0.028689468750000002,444.3431939681604,0.028689468750000002,444.3431939681604,0.028689468750000002,444.3431939681604,0.028689468750000002,1775.1262895721609,46.30316768360726,740.387902036269,1.970239166719802,1.970239166719802,0.12998674,1777.3727758726416 
 01/15  18:00:00,-3.0,20.999233329272073,20.999233329272073,20.999233329272073,20.999233329272073,49.57,444.3462008117886,0.028689468750000002,444.3462008117886,0.028689468750000002,444.3462008117886,0.028689468750000002,444.3462008117886,0.028689468750000002,1775.0538264092709,46.303301059584626,740.3576783561498,1.9702392835562221,1.9702392835562221,0.12998674,1777.3848032471544 
 01/15  19:00:00,-3.0,20.999039925097,20.999039925097,20.999039925097,20.999039925097,49.57,444.1842113061938,0.028574250000000002,444.1842113061938,0.028574250000000002,444.1842113061938,0.028574250000000002,444.1842113061938,0.028574250000000002,1774.5686282302872,46.30419412973425,740.1553069170473,1.9702400658779775,1.9702400658779775,0.12998674,1776.7368452247752 
 01/15  20:00:00,-3.0,20.99948167929305,20.99948167929305,20.99948167929305,20.99948167929305,49.57,444.3395002914945,0.028689468750000002,444.3395002914945,0.028689468750000002,444.3395002914945,0.028689468750000002,444.3395002914945,0.028689468750000002,1775.110324287395,46.30319706779543,740.3812430713476,1.9702391924601494,1.9702391924601494,0.12998674,1777.358001165978 
